Date,Parent org,Brand,Product Id,Product View Count
2024-05-08,kcl_org,huggies,8904009618285,7
2024-06-29,loreal_org,garnier,8901526593705,244
2024-06-25,nestle_org,maggi,8901058851311,4
2024-05-13,nestle_org,nangrow,8901058855845,25
2024-05-11,loreal_org,lorealparis,LOR_HGC_2,57
2024-05-07,mamaearth_org,mamaearth,8906087770671,616
2024-05-19,unilever_org,redlabel,8901030406256,280
2024-06-30,unilever_org,lipton,8901030546488,149
2024-05-05,unilever_org,horlicks,8901571003280,174
2024-05-17,colgatepalmolive_org,palmolive,8901314006172,4
2024-05-01,nestle_org,maggi,8901058866711,7
2024-06-28,hersheys_org,kisses,1FDB42EEF17698C631B6D86F210D9644,318
2024-05-11,gsk_org,sensodyne,SEN6588227655,10
2024-05-10,kcl_org,huggies,8904009614713,6
2024-05-15,unilever_org,surfexcel,8901030684623,234
2024-05-02,unilever_org,knorr,8901030516283,9
2024-05-10,unilever_org,ponds,8901030681349,53
2024-05-10,unilever_org,horlicks,8901030807213,245
2024-06-24,nestle_org,maggi,8901058851335,1
2024-06-30,hersheys_org,hersheysexoticdark,AAF7626F7C5C44A123C76FAD2A1D5068,1827
2024-05-01,unilever_org,ponds,229E73A4805601DA25C715BB5A02807F,17
2024-05-08,shortlyst_org,shortlyst,D82219E05DB2345C004E0650D9ABBC0A,5
2024-06-27,godrej_org,goodknight,8901023014468,3
2024-05-14,unilever_org,redlabel,8901030578182,134
2024-06-24,godrej_org,hit,8901023019029,207
2024-05-01,unilever_org,bru,8901030646225,2
2024-05-09,kcl_org,huggies,8904009600419,6
2024-05-16,loreal_org,garnier,8901526006557,173
2024-06-23,godrej_org,hit,8901023019265,6
2024-05-10,loreal_org,garnier,6970175255885,56
2024-05-21,loreal_org,lorealprofessionnel,3474630587472,7
2024-05-08,nestle_org,lactogrow,8901058888874,25
2024-05-05,unilever_org,lipton,8901030546488,66
2024-05-16,unilever_org,horlicks,8901030807220,409
2024-05-14,unilever_org,surfexcel,8901030684623,181
2024-05-02,loreal_org,garnier,8901526006564,139
2024-05-14,unilever_org,cornetto,26C6F037E6BB46188050A29CE36B1659,412
2024-05-14,loreal_org,matrix,8901526408009,6
2024-05-17,nestle_org,maggispicemix,8723452836542,1
2024-05-16,nestle_org,maggi,8901058843224,16
2024-06-24,itc_org,aashirvaadnaturessuperfoods,8901725106980,104
2024-05-07,hersheys_org,hersheys,D06D90EDF30CB55A61EA90EFF40E464B,1
2024-05-11,nestle_org,ceregrow,8901058866094,1
2024-06-27,itc_org,aashirvaadmultigrain,8901725121624,4
2024-06-25,loreal_org,lorealparis,3600523985470,7334
2024-06-26,mondelez_org,cadburybournville,7622201444747,294
2024-06-26,nestle_org,maggirecipe,82346235427634,1
2024-06-31,unilever_org,axe,8901030557712,3
2024-06-29,unilever_org,smartpick,8901030728365,55
2024-05-02,nestle_org,maggi,8901058866742,8
2024-05-10,unilever_org,smartpick,8901030695636,15
2024-06-23,itc_org,aashirvaadnaturessuperfoods,8901725106980,72
2024-05-17,loreal_org,lorealprofessionnel,83274652376434,125
2024-06-31,unilever_org,kwalitywalls,756DDFFC0C390361F7D5F27BD2A09B8C,30
2024-06-26,unilever_org,horlicks,8901030807213,2823
2024-06-23,unilever_org,horlicks,8901030820014,150
2024-06-23,itc_org,aashirvaadmultigrain,B07Q3WXKLC,5
2024-05-19,unilever_org,comfort,2636B464E3AFCBFEA5DA0D35BF9792F7,17
2024-05-11,loreal_org,lorealparis,8901526592494,56
2024-06-23,unilever_org,kwalitywalls,F9E02367DFAD94F03BFCAC891469FCAF,13
2024-06-24,godrej_org,goodknight,8901023011276,60
2024-06-26,unilever_org,kwalitywalls,3E971F33682AFFBE7BCB582CFE7DF297,26
2024-05-08,mondelez_org,cadburybournville,4B906D0BC316777DB7EB6C3304DD43E5,1
2024-06-28,loreal_org,lorealparis,6923700970449,6978
2024-06-27,itc_org,sunbean,8901725106928,1
2024-06-26,godrej_org,protekt,8901023017987,2
2024-06-29,godrej_org,hit,8901023014321,19
2024-05-06,unilever_org,kwalitywalls,4F8BD5812CD2AFEC5FAC7E547561A25F,74
2024-05-08,itc_org,aashirvaadmultigrain,B07Q3WXKLC,2
2024-05-10,colgatepalmolive_org,colgate,82347636274324,84
2024-06-24,loreal_org,garnier,6923700942514,206
2024-06-28,loreal_org,lorealparis,8901526101023,53
2024-05-05,loreal_org,matrix,8901526579143,21
2024-05-03,kcl_org,huggies,8904009618261,4
2024-05-17,mondelezinternational_org,cadburybournville,7622201444747,150
2024-05-05,colgatepalmolive_org,colgate,82347636274324,87
2024-05-18,unilever_org,vaseline,8A3ADA89A608369F464A3DC056A71E7B,209
2024-05-15,unilever_org,vaseline,8A3ADA89A608369F464A3DC056A71E7B,101
2024-05-02,loreal_org,lorealprofessionnel,1384DFFE3ADC5406B01EA9CDBDD060C5,11
2024-05-08,unilever_org,vaseline,1F97863B948BF0ECD6165537AA75A3C1,295
2024-05-15,unilever_org,vaseline,1F97863B948BF0ECD6165537AA75A3C1,260
2024-05-01,loreal_org,lorealparis,3600523985470,7053
2024-05-02,unilever_org,vaseline,55499B6B3D8E4AE219A5B1E86018267D,95
2024-05-09,nestle_org,maggi,8901058847482,107
2024-05-22,oceanssecret_org,oceanssecret,B77C6DAB68A29C931E7A2ECFEFC96B12,1
2024-05-06,loreal_org,cheryls,8901526406340,431
2024-05-09,unilever_org,kissan,8901030673917,12
2024-05-14,unilever_org,surfexcel,0AFF83ACC9ADA1CE9847CD5EFDEFAA3D,35
2024-05-01,unilever_org,kwalitywalls,877EF956D5A0F1B42C1B9F70A6590960,178
2024-05-12,unilever_org,vaseline,8901030733888,86
2024-05-11,unilever_org,vaseline,8901030733529,43
2024-05-15,godrej_org,hit,8901157025194,32
2024-05-15,kimberlyclark_org,huggies,8904009616908,5
2024-05-10,nestle_org,maggi,8901058107517,1
2024-06-23,unilever_org,horlicks,8901030820021,138
2024-05-20,loreal_org,garnier,8901526006564,152
2024-05-06,unilever_org,smartpick,8901030690396,9
2024-05-22,unilever_org,surfexcel,8901030564222,38
2024-05-11,colgatepalmolive_org,palmolive,890314585585,1
2024-06-27,unilever_org,cornetto,EFABFA17B06884575AD094C885775F9B,1
2024-06-29,nestle_org,maggi,8901058866742,17
2024-05-13,unilever_org,lipton,8901030559303,287
2024-05-05,unilever_org,smartpick,8901030655838,11
2024-05-13,nestle_org,maggi,8901058860726,1
2024-06-25,loreal_org,matrix,8901526407972,1
2024-06-31,unilever_org,dove,8901030825798,228
2024-06-23,kcl_org,huggies,8904009600266,2
2024-06-28,mamaearth_org,mamaearth,8906087776772,1190
2024-05-13,loreal_org,lorealparis,6923700966701,219
2024-05-15,loreal_org,garnier,6970175253638,237
2024-05-15,unilever_org,surfexcel,8901030681875,10
2024-05-16,unilever_org,ponds,8901030575655,1065
2024-06-30,nestle_org,nescafe,12374164,22
2024-05-21,colgatepalmolive_org,colgate,DFBB1CEBEB4BB9BCD385398E20017F58,1
2024-05-10,itc_org,aashirvaadselect,8901725121211,2
2024-05-15,unilever_org,boost,8901571003556,213
2024-06-23,mamaearth_org,mamaearth,8906087776796,7
2024-05-14,kimberlyclark_org,huggies,8904009617998,5
2024-05-03,unilever_org,vaseline,8901030659386,487
2024-06-27,unilever_org,kissan,8901030810978,19
2024-05-06,loreal_org,lorealprofessionnel,1384DFFE3ADC5406B01EA9CDBDD060C5,10
2024-05-15,unilever_org,boost,8901571000043,21
2024-06-26,loreal_org,lorealparis,3600523192694,161
2024-06-31,godrej_org,hit,8901023019265,23
2024-06-31,nestle_org,maggirecipe,47F619329CF34068,1
2024-05-19,nestle_org,maggi,8901058843200,5
2024-06-24,unilever_org,horlicks,8901571003273,248
2024-05-17,mamaearth_org,mamaearth,D23E7D7B5E43FF17A76A8152FE46F300,2
2024-05-12,unilever_org,cornetto,B5D4D8D4B1E3AF5FCAFFAFFEB63AEFA6,470
2024-06-24,mondelez_org,cadburybournville,4B906D0BC316777DB7EB6C3304DD43E5,1
2024-05-09,loreal_org,lorealparis,8901526592449,54
2024-05-10,unilever_org,lipton,8901030587917,751
2024-05-11,kcl_org,huggies,8904009600181,8
2024-05-05,loreal_org,lorealparis,3600523192694,209
2024-05-02,unilever_org,kwalitywalls,D10C03168ACDED19B50FCD39637C26CC,50
2024-05-08,unilever_org,horlicks,8901030820021,73
2024-05-02,itc_org,itcmasterchefbasegravies,4727756750902,1
2024-05-17,mondelezinternational_org,cadburyfuse,037E6AC82938E63D749D07F12AFEAD05,639
2024-05-08,loreal_org,lorealparis,3600523192694,27
2024-05-15,unilever_org,knorr,8901030609275,16
2024-05-21,loreal_org,lorealparis,6923700970449,10502
2024-05-12,mondelezinternational_org,cadburybournville,8901233021645,56
2024-06-23,loreal_org,lorealparis,8901526101016,67
2024-06-28,hersheys_org,hersheysexoticdark,1FDB42EEF17698C631B6D86F210D9645,1515
2024-05-10,unilever_org,horlicks,8901571002191,99
2024-06-29,loreal_org,garnier,6923700942514,460
2024-05-03,loreal_org,matrix,8901526407972,4
2024-05-12,kimberlyclark_org,huggies,8904009617301,11
2024-05-17,loreal_org,garnier,6970175255847,95
2024-05-13,loreal_org,lorealprofessionnel,83274652376434,127
2024-06-24,godrej_org,hit,8901023014291,90
2024-06-29,loreal_org,matrix,8901526579143,17
2024-05-18,unilever_org,boost,8901030817281,13
2024-05-03,hersheys_org,kisses,8901071703727,1
2024-05-16,unilever_org,lipton,8901030559303,351
2024-05-19,unilever_org,horlicks,8901030807220,2513
2024-06-24,unilever_org,kwalitywalls,38E763EB1497434CB3A44C7E704BB19E,147
2024-05-08,unilever_org,lipton,8901030577680,149
2024-05-03,hersheys_org,kisses,9ABB1F8478115FC5A41B4059A19A22BD,6
2024-05-05,mondelez_org,cadburybournville,7622201505462,58
2024-05-21,nestle_org,maggi,8901058851298,5
2024-06-25,godrej_org,goodknight,8901023016790,7
2024-05-11,nestle_org,maggi,8901058843224,1
2024-05-11,loreal_org,matrix,8901526579143,16
2024-06-23,kcl_org,huggies,8904009617998,2
2024-05-16,unilever_org,smartpick,8901030690396,41
2024-06-28,mondelez_org,cadburybournville,7622201505462,46
2024-06-30,nestle_org,maggi,8901058866698,6
2024-05-01,unilever_org,kwalitywalls,4F8BD5812CD2AFEC5FAC7E547561A25F,59
2024-05-03,itc_org,aashirvaadnaturessuperfoods,8901725106997,131
2024-05-14,godrej_org,ezee,8901023023323,1
2024-05-21,loreal_org,garnier,8901526006564,121
2024-05-16,loreal_org,matrix,8901526407972,2
2024-05-19,itc_org,aashirvaadmultigrain,B07Q3WXKLC,1
2024-05-07,unilever_org,knorr,8901030516337,20
2024-06-24,nestle_org,maggi,8901058851298,21
2024-06-27,nestle_org,nangrow,8901058855845,12
2024-05-16,unilever_org,smartpick,8901030629211,38
2024-06-26,loreal_org,matrix,8901526579150,4
2024-06-26,colgatepalmolive_org,palmolive,611E5A74C4BF82B191EAE29288BADA31,1
2024-05-03,hersheys_org,hersheysexoticdark,HE00006C17602,2
2024-05-03,mamaearth_org,mamaearth,8906087776758,1021
2024-06-23,unilever_org,ponds,8901030608629,73
2024-06-30,kcl_org,huggies,8904009617295,3
2024-06-26,unilever_org,lipton,8901030780028,158
2024-05-20,loreal_org,matrix,8901526408047,2
2024-05-16,unilever_org,vaseline,8901030659386,711
2024-05-17,unilever_org,bru,8901030646225,14
2024-05-19,kimberlyclark_org,huggies,8904009600631,6
2024-05-13,unilever_org,vaseline,55499B6B3D8E4AE219A5B1E86018267D,375
2024-06-24,colgatepalmolive_org,colgate,8736254326548,1
2024-06-29,loreal_org,lorealparis,3600523985470,5686
2024-05-17,godrej_org,hit,8901023019029,214
2024-05-01,unilever_org,vaseline,8901030733888,47
2024-05-02,unilever_org,bru,8901030373916,3
2024-05-16,mondelezinternational_org,cadburybournville,7622201505318,25
2024-06-25,unilever_org,sunsilk,13E7655698BF3BDF5B0A72CF7EA2AF1B,6
2024-06-28,nestle_org,maggi,8901058866742,6
2024-05-04,colgatepalmolive_org,colgate,F2065A7E6F84A76428CD3F2606570860,3
2024-05-14,godrej_org,hit,8901157028003,9
2024-05-15,unilever_org,redlabel,8901030578182,74
2024-06-23,unilever_org,sunsilk,8901030610554,11
2024-06-30,itc_org,aashirvaadnaturessuperfoodsorganic,8901725111243,1
2024-05-12,unilever_org,knorr,8901030609251,126
2024-05-10,nestle_org,maggi,8901058847505,117
2024-06-26,unilever_org,sunsilk,8901030610899,183
2024-05-17,loreal_org,maybelline,6902395781660,314
2024-05-20,unilever_org,smartpick,8901030676963,15
2024-06-28,kcl_org,huggies,8904009618254,4
2024-05-12,godrej_org,protekt,8901023023163,1
2024-05-19,unilever_org,smartpick,8901030684623,30
2024-05-05,godrej_org,hit,8901157025194,16
2024-06-29,mamaearth_org,mamaearth,8906087776758,1552
2024-05-09,unilever_org,lipton,8901030577680,149
2024-05-16,itc_org,savlon,8905110003229,2
2024-05-01,unilever_org,kwalitywalls,5C487F668EEC4622BD56A902E3959095,62
2024-05-02,loreal_org,lorealparis,3600523985470,7596
2024-06-26,mamaearth_org,mamaearth,8906087770671,357
2024-06-30,hersheys_org,kisses,1FDB42EEF17698C631B6D86F210D9644,257
2024-06-27,unilever_org,horlicks,8901571003273,109
2024-05-10,gsk_org,sensodyne,SEN0011828384,71
2024-05-02,unilever_org,bru,8901030574450,62
2024-06-27,godrej_org,hit,8901157025170,29
2024-05-22,loreal_org,garnier,8994993011421,221
2024-06-30,itc_org,aashirvaadselect,8901725121211,3
2024-05-16,nestle_org,maggi,8901058847529,67
2024-06-24,colgatepalmolive_org,colgate,32462354892578,1
2024-05-12,loreal_org,maybelline,6902395682950,806
2024-05-16,unilever_org,horlicks,8901030807213,424
2024-05-07,mamaearth_org,mamaearth,8906087776772,914
2024-05-04,loreal_org,matrix,8901526408009,5
2024-06-30,unilever_org,horlicks,8901030807213,2715
2024-06-23,itc_org,aashirvaadnaturessuperfoods,8901725107000,69
2024-05-15,unilever_org,magnum,0B8CC33257D414AA51AD51212AE18EAB,232
2024-05-11,mamaearth_org,mamaearth,8906087776758,66
2024-05-13,unilever_org,bru,8901030646256,8
2024-06-30,unilever_org,sunsilk,8901030610622,46
2024-06-26,unilever_org,boost,8901571000043,22
2024-05-07,unilever_org,horlicks,8901030820014,118
2024-05-03,kcl_org,huggies,8904009600624,5
2024-06-26,unilever_org,boost,8901571003129,196
2024-06-24,loreal_org,maybelline,8901526006601,289
2024-05-08,unilever_org,knorr,8901030609275,27
2024-06-26,colgatepalmolive_org,colgate,8236542635462,1
2024-06-30,unilever_org,closeup,8901030788093,1
2024-05-11,unilever_org,lipton,8901030780028,123
2024-05-11,nestle_org,maggirecipe,5C6D61973F988578472C88F5706C8E51,1
2024-06-23,loreal_org,maybelline,6902395682950,140
2024-06-29,unilever_org,dove,8901030398421,306
2024-05-21,unilever_org,lipton,8901030546488,70
2024-05-10,loreal_org,maybelline,8901526005611,253
2024-05-22,unilever_org,comfort,8901030649394,71
2024-05-11,loreal_org,maybelline,41554538281,183
2024-06-27,loreal_org,lorealprofessionnel,83274652376434,136
2024-06-25,itc_org,aashirvaadnaturessuperfoodsorganic,8901725111281,2
2024-05-03,loreal_org,lorealprofessionnel,1384DFFE3ADC5406B01EA9CDBDD060C5,14
2024-05-05,itc_org,aashirvaadnaturessuperfoods,8901725106973,27
2024-05-20,loreal_org,lorealparis,3600523985470,10523
2024-05-14,mondelezinternational_org,cadburybournville,8901233021645,34
2024-05-18,unilever_org,horlicks,8901571003280,243
2024-05-08,godrej_org,ezee,8901023022012,1
2024-05-16,unilever_org,ponds,0BBF982A7E7F2092C8C2A3875F760992,1006
2024-05-14,mondelezinternational_org,cadburybournville,8901233021706,19
2024-06-27,loreal_org,maybelline,8901526005635,162
2024-05-01,loreal_org,maybelline,6902395682875,162
2024-05-21,gsk_org,sensodyne,SEN0011828384,4
2024-05-02,unilever_org,lipton,8901030559303,11
2024-05-11,loreal_org,lorealprofessionnel,1384DFFE3ADC5406B01EA9CDBDD060C5,22
2024-05-02,nestle_org,maggi,8901058847000,8
2024-05-09,nestle_org,maggispicemix,8723452836542,1
2024-05-22,unilever_org,lipton,8901030577680,104
2024-05-19,unilever_org,horlicks,8901571004591,176
2024-05-12,unilever_org,horlicks,8901030807213,408
2024-05-16,loreal_org,maybelline,6902395685692,773
2024-05-21,unilever_org,redlabel,8901030578182,105
2024-05-02,hersheys_org,hersheysexoticdark,9ABB1F8478115FC5A41B4059A19A22BD,209
2024-05-09,unilever_org,vaseline,8901030541278,97
2024-06-24,unilever_org,vaseline,1F97863B948BF0ECD6165537AA75A3C1,398
2024-05-15,loreal_org,maybelline,6902395788782,140
2024-05-22,mondelezinternational_org,cadburyfuse,037E6AC82938E63D749D07F12AFEAD05,261
2024-05-02,mamaearth_org,mamaearth,8906087771807,173
2024-05-15,unilever_org,ponds,8901030608629,67
2024-06-23,mondelez_org,cadburybournville,8901233021645,31
2024-05-18,unilever_org,cornetto,D10C03168ACDED19B50FCD39637C26CC,3
2024-05-11,unilever_org,horlicks,8901571004591,91
2024-05-16,godrej_org,hit,8901023014291,72
2024-05-02,loreal_org,garnier,8901526204236,66
2024-05-04,mamaearth_org,mamaearth,8906087770671,555
2024-05-02,godrej_org,ezee,8901023022012,3
2024-05-17,nestle_org,nescafe,12374164,6
2024-05-14,unilever_org,ponds,0BBF982A7E7F2092C8C2A3875F760992,572
2024-06-25,kcl_org,huggies,8904009600259,2
2024-05-09,unilever_org,boost,8901571003129,177
2024-06-28,unilever_org,vaseline,8901030659690,15
2024-05-13,unilever_org,ponds,8901030638138,117
2024-05-11,loreal_org,lorealparis,6923700970449,30
2024-06-27,unilever_org,ponds,0BBF982A7E7F2092C8C2A3875F760992,32
2024-05-01,mondelez_org,cadburybournville,7622201444747,81
2024-05-04,unilever_org,vaseline,8901030541278,63
2024-05-09,loreal_org,lorealprofessionnel,3474630587472,7
2024-05-07,unilever_org,kwalitywalls,877EF956D5A0F1B42C1B9F70A6590960,130
2024-05-22,nestle_org,maggi,8901058847482,44
2024-05-09,godrej_org,protekt,8901023018442,1
2024-05-14,kimberlyclark_org,huggies,8904009600341,7
2024-06-29,godrej_org,protekt,8901023017987,2
2024-06-29,hersheys_org,hersheysexoticdark,9ABB1F8478115FC5A41B4059A19A22BD,1007
2024-06-25,unilever_org,kwalitywalls,38E763EB1497434CB3A44C7E704BB19E,123
2024-05-02,unilever_org,bru,8901030373749,7
2024-05-22,unilever_org,boost,8901571000043,7
2024-05-22,unilever_org,comfort,B04F0BA0EE0D213632BCD5C35F1E1CF2,9
2024-05-20,colgatepalmolive_org,palmolive,8901314006158,3
2024-05-07,loreal_org,garnier,6970175253638,207
2024-05-09,loreal_org,lorealparis,8901526592494,57
2024-06-24,kcl_org,huggies,8904009600273,7
2024-05-11,godrej_org,goodknight,8901023016790,1
2024-05-06,nestle_org,maggi,8901058866711,12
2024-05-15,loreal_org,garnier,8901526006564,152
2024-06-26,unilever_org,ponds,9BF0E6BA3E23158DF840CEEBB28643DE,40
2024-05-17,unilever_org,surfexcel,8901030641855,36
2024-05-18,itc_org,aashirvaadnaturessuperfoods,8901725106980,118
2024-05-16,itc_org,aashirvaadinstantmeals,8901725114060,1
2024-05-16,itc_org,aashirvaadnaturessuperfoods,8901725106980,79
2024-06-26,loreal_org,garnier,6923700942514,273
2024-05-06,mondelez_org,cadburybournville,7622201505523,595
2024-05-21,loreal_org,lorealprofessionnel,lorealprofessionnel,3
2024-06-23,unilever_org,sunsilk,8901030610677,210
2024-05-07,unilever_org,smartpick,8901030641855,11
2024-05-17,unilever_org,redlabel,8901030397943,3556
2024-05-17,unilever_org,surfexcel,8901030725685,142
2024-06-30,hersheys_org,hersheysexoticdark,38D0FC1C4DBBA3CBF3A2AD37917E56A7,163
2024-05-15,godrej_org,ezee,8901023021978,2
2024-05-17,unilever_org,lipton,8901030587917,1182
2024-05-03,mamaearth_org,mamaearth,8906087771807,238
2024-05-21,unilever_org,surfexcel,8901030684616,58
2024-06-24,unilever_org,sunsilk,8901030610578,8
2024-05-05,unilever_org,smartpick,8901030593468,8
2024-05-08,loreal_org,garnier,8901526006557,89
2024-06-27,godrej_org,hit,8901023010002,113
2024-05-02,shortlyst_org,shortlyst,6923700981193,3
2024-06-30,loreal_org,garnier,6970175255847,152
2024-06-26,itc_org,savlon,8905110002482,3
2024-05-08,loreal_org,lorealprofessionnel,3474636391097,3
2024-05-19,loreal_org,lorealparis,6923700970449,11531
2024-05-04,mondelez_org,cadburybournville,7622201505431,46
2024-05-12,loreal_org,maybelline,6902395685692,758
2024-05-17,godrej_org,genteel,8901023010569,2
2024-06-23,unilever_org,dove,AD60A83DD12BA26B2DAC779CEAB5C0F8,1569
2024-05-16,itc_org,aashirvaadmultigrain,B07Q3WXKLC,3
2024-05-08,loreal_org,maybelline,6902395682950,821
2024-05-15,mamaearth_org,mamaearth,8906087772491,593
2024-06-30,loreal_org,lorealprofessionnel,83274652376434,148
2024-06-26,unilever_org,vaseline,8901030732287,12
2024-06-23,godrej_org,ezee,8901023005817,1
2024-05-15,gsk_org,sensodyne,8901571005383,147
2024-05-12,loreal_org,lorealparis,LOR_HGC_2,45
2024-05-13,unilever_org,surfexcel,8901030564192,8
2024-06-26,unilever_org,ponds,8901030642838,106
2024-05-05,unilever_org,kwalitywalls,3E971F33682AFFBE7BCB582CFE7DF297,30
2024-05-15,gsk_org,sensodyne,SEN5647448834,64
2024-05-01,unilever_org,horlicks,8901571003273,14
2024-05-12,godrej_org,ezee,8901023022012,2
2024-05-16,unilever_org,cornetto,495494E1D8B013F1BFE602A81C963205,117
2024-05-04,godrej_org,hit,8901023019029,86
2024-06-29,loreal_org,lorealparis,8901526101016,147
2024-05-17,nestle_org,maggi,8901058891362,3
2024-05-11,mamaearth_org,mamaearth,8906087774754,236
2024-05-08,colgatepalmolive_org,palmolive,8901314006158,2
2024-05-19,godrej_org,hit,8901023019258,38
2024-05-04,nestle_org,maggi,8901058847420,78
2024-06-24,colgatepalmolive_org,palmolive,8901314006165,2
2024-06-30,nestle_org,maggi,8901058851311,8
2024-05-20,itc_org,aashirvaadnaturessuperfoods,8901725107000,180
2024-06-31,unilever_org,axe,8901030558870,4
2024-05-06,godrej_org,hit,8901023014291,36
2024-05-21,unilever_org,vaseline,980DB8F4609A3688FC1AAFF1FC4A0689,292
2024-05-02,unilever_org,rexona,8901030534713,63
2024-06-29,hersheys_org,hersheysexoticdark,6324562354234,94
2024-05-14,mondelezinternational_org,cadburybournville,7622201505431,15
2024-05-14,unilever_org,boost,8901571000210,36
2024-05-22,mondelezinternational_org,cadburybournville,7622201505318,4
2024-05-02,hersheys_org,kisses,8901071701976,147
2024-05-20,mondelezinternational_org,cadburybournville,7622201444747,223
2024-05-02,godrej_org,ezee,8901023009969,1
2024-06-30,unilever_org,sunsilk,8901030610707,47
2024-06-27,unilever_org,horlicks,8901030807213,3874
2024-05-14,unilever_org,kissan,8901030673917,13
2024-05-12,godrej_org,hit,8901023019265,11
2024-06-29,hersheys_org,hersheysexoticdark,AAF7626F7C5C44A123C76FAD2A1D5068,3454
2024-06-29,shortlyst_org,shortlyst,2050EAF6551D2AB20E83772189750918,1
2024-05-21,unilever_org,redlabel,8901030406256,316
2024-05-22,godrej_org,hit,8901023014321,13
2024-05-11,unilever_org,boost,8901030834752,30
2024-05-11,unilever_org,smartpick,8901030603846,23
2024-06-28,unilever_org,boost,8901571003129,208
2024-05-04,colgatepalmolive_org,colgate,8736254326548,2
2024-06-24,unilever_org,horlicks,8901030807176,463
2024-05-20,nestle_org,maggi,8901058891362,3
2024-05-14,mondelezinternational_org,cadburyfuse,037E6AC82938E63D749D07F12AFEAD05,538
2024-05-05,loreal_org,cheryls,8901526406340,114
2024-05-19,nestle_org,maggi,8901058851298,6
2024-05-01,unilever_org,kwalitywalls,3E971F33682AFFBE7BCB582CFE7DF297,20
2024-05-01,unilever_org,knorr,8901030516320,14
2024-05-10,nestle_org,nangrow,8901058855845,22
2024-05-10,unilever_org,cornetto,D10C03168ACDED19B50FCD39637C26CC,1
2024-06-28,loreal_org,lorealparis,8901526592432,107
2024-06-27,loreal_org,matrix,8901526408009,3
2024-06-27,loreal_org,cheryls,8901526406340,173
2024-05-21,loreal_org,lorealparis,3600523985470,11232
2024-05-18,mondelezinternational_org,cadburybournville,8901233021645,50
2024-06-27,unilever_org,kwalitywalls,EFABFA17B06884575AD094C885775F9B,21
2024-05-02,loreal_org,lorealprofessionnel,3474636876129,4
2024-05-18,nestle_org,asknestle,ASKNESTLE_787,1
2024-05-06,loreal_org,matrix,8901526407972,6
2024-06-27,unilever_org,dove,8901030825781,261
2024-06-26,mamaearth_org,mamaearth,8906087773818,4
2024-06-29,itc_org,aashirvaadmultigrain,8901725121624,2
2024-06-26,loreal_org,matrix,8901526579143,19
2024-05-16,nestle_org,maggi,8901058847000,3
2024-05-16,shortlyst_org,shortlyst,3600542221061,1
2024-06-28,godrej_org,hit,8901157028003,18
2024-05-03,loreal_org,lorealprofessionnel,3474630587472,6
2024-06-31,loreal_org,maybelline,6902395707066,104
2024-05-18,nestle_org,maggirecipe,5C6D61973F988578472C88F5706C8E51,1
2024-05-03,unilever_org,knorr,8901030618581,10
2024-05-15,nestle_org,maggi,8901058847482,96
2024-06-25,loreal_org,lorealparis,6923700970449,11777
2024-05-06,itc_org,aashirvaadnaturessuperfoods,8901725107000,200
2024-06-31,kcl_org,huggies,8904009600433,2
2024-05-07,colgatepalmolive_org,colgate,282B8B1E67FAA88D44A3B13E21A56379,17
2024-05-07,itc_org,aashirvaadnaturessuperfoods,8901725107000,179
2024-05-09,godrej_org,ezee,8901023023323,1
2024-05-14,loreal_org,garnier,6970175253638,173
2024-05-14,gsk_org,sensodyne,SEN6588227655,14
2024-05-01,nestle_org,maggi,8901058866742,11
2024-05-18,unilever_org,redlabel,8901030406256,385
2024-05-22,unilever_org,vaseline,980DB8F4609A3688FC1AAFF1FC4A0689,91
2024-05-07,kcl_org,huggies,8904009617998,7
2024-06-28,unilever_org,dove,DD900DCDB078272D91B0DFC31792A86E,164
2024-05-21,itc_org,aashirvaad,8901725101060,4
2024-05-02,unilever_org,smartpick,8901030695704,13
2024-05-04,unilever_org,dove,8901030703614,33
2024-05-22,nestle_org,maggi,8901058847505,47
2024-05-04,hersheys_org,sofit,8901071302036,1
2024-05-07,unilever_org,horlicks,8901030807213,269
2024-05-06,nestle_org,maggi,8901058867923,10
2024-05-15,unilever_org,horlicks,8901030820021,223
2024-06-24,unilever_org,cornetto,B5D4D8D4B1E3AF5FCAFFAFFEB63AEFA6,299
2024-05-08,loreal_org,lorealprofessionnel,3474630587472,4
2024-06-26,loreal_org,lorealparis,6923700977264,10781
2024-06-29,nestle_org,ceregrow,8901058866094,2
2024-05-16,unilever_org,lipton,8901030684777,1244
2024-06-27,nestle_org,maggi,8901058866711,3
2024-05-18,unilever_org,lipton,8901030752841,81
2024-05-14,unilever_org,cornetto,D10C03168ACDED19B50FCD39637C26CC,2
2024-05-04,unilever_org,dove,8901030825804,5
2024-05-20,unilever_org,comfort,8901030601323,11
2024-06-30,nestle_org,lactogrow,8901058888874,13
2024-05-21,nestle_org,ceregrow,8901058847741,67
2024-06-28,itc_org,aashirvaadnaturessuperfoods,8901725106966,136
2024-06-28,itc_org,savlon,8905110003229,17
2024-05-17,mamaearth_org,mamaearth,8906087773115,112
2024-05-10,itc_org,aashirvaadinstantmeals,8901725114008,2
2024-06-26,itc_org,aashirvaadnaturessuperfoodsorganic,8901725111076,1
2024-05-18,unilever_org,boost,8901571003129,228
2024-06-26,unilever_org,horlicks,8901571003273,187
2024-06-31,unilever_org,bru,8901030373916,1
2024-06-24,mondelez_org,cadburybournville,2E67301CBC4F14DC43F171C3731FB90D,22
